Checksum Results
---------------------
Normal Checksum 1
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 000000000000026e va 000000000000026e insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x000000000000026e
Instruction count rv32, 0
Instruction count rv64, 505948
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129105
Store count, 25235
Total memory access, 154340
-----------------------
In Place Checksum 1246
Instruction count rv32, 0
Instruction count rv64, 336409
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51756
Store count, 23153
Total memory access, 74909
-----------------------
In Place Checksum 1247
z  0000000000000000 ra 000000000000026f sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013be0 a1 000000000000026f
a2 0000000000013be0 a3 0000000000010aa2 a4 00000000000145a0 a5 0000000000013be0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 000000000000026e va 000000000000026e insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x000000000000026e
Instruction count rv32, 0
Instruction count rv64, 506010
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129119
Store count, 25243
Total memory access, 154362
-----------------------
In Place Checksum 1248
Instruction count rv32, 0
Instruction count rv64, 336456
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51766
Store count, 23157
Total memory access, 74923
-----------------------
In Place Checksum 1249
z  0000000000000000 ra 0000000000000270 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013be0 a1 0000000000000270
a2 0000000000013be0 a3 0000000000010aa2 a4 00000000000145a0 a5 0000000000013be0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000270 va 0000000000000270 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000270
Instruction count rv32, 0
Instruction count rv64, 506068
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129131
Store count, 25249
Total memory access, 154380
-----------------------
In Place Checksum 1250
Instruction count rv32, 0
Instruction count rv64, 336514
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51780
Store count, 23163
Total memory access, 74943
-----------------------
In Place Checksum 1251
z  0000000000000000 ra 0000000000000271 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013be0 a1 0000000000000271
a2 0000000000013be0 a3 0000000000010aa2 a4 00000000000145a0 a5 0000000000013be0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000270 va 0000000000000270 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000270
Instruction count rv32, 0
Instruction count rv64, 506126
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129145
Store count, 25255
Total memory access, 154400
-----------------------
In Place Checksum 1252
Instruction count rv32, 0
Instruction count rv64, 336594
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51802
Store count, 23173
Total memory access, 74975
-----------------------
In Place Checksum 1253
z  0000000000000000 ra 0000000000000272 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013be0 a1 0000000000000272
a2 0000000000013be0 a3 0000000000010aa2 a4 00000000000145a0 a5 0000000000013be0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000272 va 0000000000000272 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000272
Instruction count rv32, 0
Instruction count rv64, 506184
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129159
Store count, 25261
Total memory access, 154420
-----------------------
In Place Checksum 1254
Instruction count rv32, 0
Instruction count rv64, 336656
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51816
Store count, 23181
Total memory access, 74997
-----------------------
In Place Checksum 1255
z  0000000000000000 ra 0000000000000273 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013be0 a1 0000000000000273
a2 0000000000013be0 a3 0000000000010aa2 a4 00000000000145b0 a5 0000000000013be0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000272 va 0000000000000272 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000272
Instruction count rv32, 0
Instruction count rv64, 506246
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129173
Store count, 25269
Total memory access, 154442
-----------------------
In Place Checksum 1256
z  0000000000000000 ra 0000000000010ec6 sp 000000007f7e9a10 gp 0000000000013e10
tp 0000000000000000 t0 ffffffffffffffff t1 0000000001000000 t2 ffffffffffffffbf
s0 0000000000012510 s1 0000000000013be0 a0 6c767164796f7179 a1 0000000000013fb0
a2 0000000000012c58 a3 93898e9b8691ca57 a4 0000000000000008 a5 6c767164796f7559
a6 0000000000000000 a7 0000000000012c68 s2 0000000000012510 s3 0000000000012c58
s4 0000000000000400 s5 0000000000014000 s6 0000000000013bd0 s7 00000000000136a8
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000010f3e va 93898e9b8691ca67 insn       ffffffff sr 8000000200046020
User load segfault @ 0x93898e9b8691ca67
Instruction count rv32, 0
Instruction count rv64, 505961
Load count - slowpath, 164
Store count - slowpath, 134
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129263
Store count, 25027
Total memory access, 154290
-----------------------
In Place Checksum 1257
z  0000000000000000 ra 0000000000000274 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013bf0 a1 0000000000000274
a2 0000000000013bf0 a3 0000000000010aa2 a4 00000000000145c0 a5 0000000000013bf0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000274 va 0000000000000274 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000274
Instruction count rv32, 0
Instruction count rv64, 506304
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129187
Store count, 25275
Total memory access, 154462
-----------------------
In Place Checksum 1258
Instruction count rv32, 0
Instruction count rv64, 336761
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51840
Store count, 23191
Total memory access, 75031
-----------------------
In Place Checksum 1259
z  0000000000000000 ra 0000000000000275 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013bf0 a1 0000000000000275
a2 0000000000013bf0 a3 0000000000010aa2 a4 00000000000145c0 a5 0000000000013bf0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000274 va 0000000000000274 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000274
Instruction count rv32, 0
Instruction count rv64, 506362
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129201
Store count, 25281
Total memory access, 154482
-----------------------
In Place Checksum 1260
Instruction count rv32, 0
Instruction count rv64, 336819
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51854
Store count, 23197
Total memory access, 75051
-----------------------
In Place Checksum 1261
z  0000000000000000 ra 0000000000000276 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013bf0 a1 0000000000000276
a2 0000000000013bf0 a3 0000000000010aa2 a4 00000000000145c0 a5 0000000000013bf0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000276 va 0000000000000276 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000276
Instruction count rv32, 0
Instruction count rv64, 506420
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129215
Store count, 25287
Total memory access, 154502
-----------------------
In Place Checksum 1262
Instruction count rv32, 0
Instruction count rv64, 336881
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51868
Store count, 23205
Total memory access, 75073
-----------------------
In Place Checksum 1263
z  0000000000000000 ra 0000000000000277 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013bf0 a1 0000000000000277
a2 0000000000013bf0 a3 0000000000010aa2 a4 00000000000145d0 a5 0000000000013bf0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000276 va 0000000000000276 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000276
Instruction count rv32, 0
Instruction count rv64, 506482
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129229
Store count, 25295
Total memory access, 154524
-----------------------
In Place Checksum 1264
Instruction count rv32, 0
Instruction count rv64, 336928
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51878
Store count, 23209
Total memory access, 75087
-----------------------
In Place Checksum 1265
z  0000000000000000 ra 0000000000000278 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013bf0 a1 0000000000000278
a2 0000000000013bf0 a3 0000000000010aa2 a4 00000000000145d0 a5 0000000000013bf0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000278 va 0000000000000278 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000278
Instruction count rv32, 0
Instruction count rv64, 506540
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129243
Store count, 25301
Total memory access, 154544
-----------------------
In Place Checksum 1266
Instruction count rv32, 0
Instruction count rv64, 336986
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51892
Store count, 23215
Total memory access, 75107
-----------------------
In Place Checksum 1267
z  0000000000000000 ra 0000000000000279 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013bf0 a1 0000000000000279
a2 0000000000013bf0 a3 0000000000010aa2 a4 00000000000145d0 a5 0000000000013bf0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000278 va 0000000000000278 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000278
Instruction count rv32, 0
Instruction count rv64, 506598
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129257
Store count, 25307
Total memory access, 154564
-----------------------
In Place Checksum 1268
Instruction count rv32, 0
Instruction count rv64, 337055
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51910
Store count, 23223
Total memory access, 75133
-----------------------
In Place Checksum 1269
z  0000000000000000 ra 000000000000027a sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013bf0 a1 000000000000027a
a2 0000000000013bf0 a3 0000000000010aa2 a4 00000000000145d0 a5 0000000000013bf0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 000000000000027a va 000000000000027a insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x000000000000027a
Instruction count rv32, 0
Instruction count rv64, 506656
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129273
Store count, 25313
Total memory access, 154586
-----------------------
In Place Checksum 1270
Instruction count rv32, 0
Instruction count rv64, 337119
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51924
Store count, 23231
Total memory access, 75155
-----------------------
In Place Checksum 1271
z  0000000000000000 ra 000000000000027b sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013bf0 a1 000000000000027b
a2 0000000000013bf0 a3 0000000000010aa2 a4 00000000000145e0 a5 0000000000013bf0
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 000000000000027a va 000000000000027a insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x000000000000027a
Instruction count rv32, 0
Instruction count rv64, 506720
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129287
Store count, 25321
Total memory access, 154608
-----------------------
In Place Checksum 1272
z  0000000000000000 ra 0000000000010ec6 sp 000000007f7e9a10 gp 0000000000013e10
tp 0000000000000000 t0 ffffffffffffffff t1 0000000001000000 t2 ffffffffffffffbf
s0 0000000000012510 s1 0000000000013bf0 a0 6c767164796f7179 a1 0000000000013fc0
a2 0000000000012c58 a3 93898e9b8691ca67 a4 0000000000000008 a5 6c767164796f7559
a6 0000000000000000 a7 0000000000012c68 s2 0000000000012510 s3 0000000000012c58
s4 0000000000000400 s5 0000000000014000 s6 0000000000013be0 s7 00000000000136a8
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000010f3e va 93898e9b8691ca77 insn       ffffffff sr 8000000200046020
User load segfault @ 0x93898e9b8691ca77
Instruction count rv32, 0
Instruction count rv64, 506427
Load count - slowpath, 164
Store count - slowpath, 134
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129375
Store count, 25075
Total memory access, 154450
-----------------------
In Place Checksum 1273
z  0000000000000000 ra 000000000000027c sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013c00 a1 000000000000027c
a2 0000000000013c00 a3 0000000000010aa2 a4 00000000000145f0 a5 0000000000013c00
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 000000000000027c va 000000000000027c insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x000000000000027c
Instruction count rv32, 0
Instruction count rv64, 506778
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129300
Store count, 25327
Total memory access, 154627
-----------------------
In Place Checksum 1274
Instruction count rv32, 0
Instruction count rv64, 337224
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51948
Store count, 23241
Total memory access, 75189
-----------------------
In Place Checksum 1275
z  0000000000000000 ra 000000000000027d sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013c00 a1 000000000000027d
a2 0000000000013c00 a3 0000000000010aa2 a4 00000000000145f0 a5 0000000000013c00
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 000000000000027c va 000000000000027c insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x000000000000027c
Instruction count rv32, 0
Instruction count rv64, 506836
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129314
Store count, 25333
Total memory access, 154647
-----------------------
In Place Checksum 1276
Instruction count rv32, 0
Instruction count rv64, 337282
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51962
Store count, 23247
Total memory access, 75209
-----------------------
In Place Checksum 1277
z  0000000000000000 ra 000000000000027e sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013c00 a1 000000000000027e
a2 0000000000013c00 a3 0000000000010aa2 a4 00000000000145f0 a5 0000000000013c00
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 000000000000027e va 000000000000027e insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x000000000000027e
Instruction count rv32, 0
Instruction count rv64, 506894
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129328
Store count, 25339
Total memory access, 154667
-----------------------
In Place Checksum 1278
Instruction count rv32, 0
Instruction count rv64, 337344
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51976
Store count, 23255
Total memory access, 75231
-----------------------
In Place Checksum 1279
z  0000000000000000 ra 000000000000027f sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013c00 a1 000000000000027f
a2 0000000000013c00 a3 0000000000010aa2 a4 0000000000014600 a5 0000000000013c00
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 000000000000027e va 000000000000027e insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x000000000000027e
Instruction count rv32, 0
Instruction count rv64, 506956
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129341
Store count, 25347
Total memory access, 154688
-----------------------
In Place Checksum 1280
Instruction count rv32, 0
Instruction count rv64, 337391
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 51986
Store count, 23259
Total memory access, 75245
-----------------------
In Place Checksum 1281
z  0000000000000000 ra 0000000000000280 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013c00 a1 0000000000000280
a2 0000000000013c00 a3 0000000000010aa2 a4 0000000000014600 a5 0000000000013c00
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000280 va 0000000000000280 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000280
Instruction count rv32, 0
Instruction count rv64, 507014
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129353
Store count, 25353
Total memory access, 154706
-----------------------
In Place Checksum 1282
Instruction count rv32, 0
Instruction count rv64, 337449
Load count - slowpath, 152
Store count - slowpath, 129
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 52000
Store count, 23265
Total memory access, 75265
-----------------------
In Place Checksum 1283
z  0000000000000000 ra 0000000000000281 sp 000000007f7e9ac0 gp 0000000000013e10
tp 0000000000000000 t0 0000000000010a86 t1 000000000000000f t2 ffffffffffffffbf
s0 000000007f7e9b00 s1 0000000000000000 a0 0000000000013c00 a1 0000000000000281
a2 0000000000013c00 a3 0000000000010aa2 a4 0000000000014600 a5 0000000000013c00
a6 0000000000000001 a7 00000000000000d6 s2 0000000000000000 s3 0000000000000000
s4 0000000000000000 s5 0000000000000000 s6 0000000000000000 s7 0000000000000000
s8 0000000000000000 s9 0000000000000000 sA 0000000000000000 sB 0000000000000000
t3 0000000000000007 t4 0ccccccccccccccc t5 0000000000000019 t6 0000000000000009
pc 0000000000000280 va 0000000000000280 insn       ffffffff sr 8000000200046020
User fetch segfault @ 0x0000000000000280
Instruction count rv32, 0
Instruction count rv64, 507072
Load count - slowpath, 156
Store count - slowpath, 128
Load count MMIO, 3672
Store count MMIO, 3
Load count Page Fault, 0
Store count Page Fault, 0
Load count, 129367
Store count, 25359
Total memory access, 154726
-----------------------
In Place Checksum 1284
Instruction count rv32, 0
Instruction count rv64, 337562
Load count - slowpath, 152
Store count - slowpath, 129
